Source,AName,AType,ASource,Target,BName,BType,BSource
FD03376,colorectal cancer,disease,faers,FG1419,HPRT1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1124,FPGS,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0521,CDK6,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0750,CYP2C9,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3328,TMSB4X,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1131,FSCN1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2931,SELP,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0482,CD46,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0051,ACVR2A,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0041,ACSL4,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1108,FOSL1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1376,HLA-A,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0807,DIABLO,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1597,JUP,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0726,CXCR2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1571,ITGA2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2619,PLG,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3175,ST6GAL1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2823,REG4,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3528,XRCC6,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2873,RRM2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2560,PECAM1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1690,LCK,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2960,SFRP1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0973,ERCC2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1442,HSPA8,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0229,ATF3,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3526,XRCC3,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1579,ITGAV,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2443,NRP1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0713,CXCL1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0395,CASP2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3260,TEK,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1863,MAPK10,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1142,FURIN,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1443,HSPB1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0498,CD86,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2945,SERPINB2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1514,IL15,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0742,CYP1B1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2330,NCAM1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3304,TKT,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3201,SULT1A1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3047,SLC5A8,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1591,JAK2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1258,GPA33,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2903,SAT1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3335,TNFRSF10D,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0752,CYP2E1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3173,ST14,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2660,PPARA,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0531,CDKN3,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3063,SLIT2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2716,PROS1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0128,ALCAM,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0475,CD34,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0129,ALDH1A1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2756,PTP4A1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1326,H2AX,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3359,TOP2A,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1437,HSP90B1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2401,NOX1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1439,HSPA4,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1327,H4-16,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0996,EZR,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1481,IFNB1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0661,CREB1,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1760,LINC01194,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0131,ALDH2,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2300,MYB,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG2930,SELL,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0142,ALOX5,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1711,LGALS9,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG3222,TAGLN,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG1917,MGAT5,gene,MalaCards
FD03376,colorectal cancer,disease,faers,FG0267,BAG1,gene,MalaCards
FD03394,combined immunodeficiency,disease,faers,FG0054,ADA,gene,MalaCards
FD03397,communication disorder,disease,faers,FG1121,FOXP2,gene,MalaCards
FD03397,communication disorder,disease,faers,FG0185,APOE,gene,MalaCards
FD03397,communication disorder,disease,faers,FG1190,GATM,gene,MalaCards
FD03397,communication disorder,disease,faers,FG1905,MECP2,gene,MalaCards
FD03402,complement factor,disease,faers,FG0554,CFH,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG1852,MAOA,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG0865,DRD4,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG3050,SLC6A3,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG0643,COMT,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG0863,DRD2,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG0773,DBH,gene,MalaCards
FD03467,conduct disorder,disease,faers,FG0866,DRD5,gene,MalaCards
FD03510,congenital disorder of glycosylation,disease,faers,FG2633,PMM2,gene,MalaCards
FD03510,congenital disorder of glycosylation,disease,faers,FG2949,SERPINC1,gene,MalaCards
FD03510,congenital disorder of glycosylation,disease,faers,FG3264,TF,gene,MalaCards
FD03510,congenital disorder of glycosylation,disease,faers,FG2942,SERPINA7,gene,MalaCards
FD03510,congenital disorder of glycosylation,disease,faers,FG0617,CLU,gene,MalaCards
FD03529,congenital hepatic fibrosis,disease,faers,FG2600,PKHD1,gene,MalaCards
FD03534,congenital hydrocephalus,disease,faers,FG1677,L1CAM,gene,MalaCards
FD03543,congenital hypothyroidism,disease,faers,FG1231,GLIS3,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0585,CHRNE,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0565,CHAT,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG2801,RAPSN,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0641,COLQ,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0853,DOK7,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0101,AGRN,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG1205,GFPT1,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG2916,SCN4A,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG2294,MUSK,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG0033,ACHE,gene,MalaCards
FD03560,congenital myasthenic syndrome,disease,faers,FG3462,UTRN,gene,MalaCards
FD03604,congenital toxoplasmosis,disease,faers,FG0480,CD40LG,gene,MalaCards
FD03604,congenital toxoplasmosis,disease,faers,FG0494,CD79A,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG2220,MMP3,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG2210,MMP1,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG3299,TIMP2,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG3298,TIMP1,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG2217,MMP2,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG2223,MMP9,gene,MalaCards
FD03642,conjunctivochalasis,disease,faers,FG2612,PLAU,gene,MalaCards
FD03702,corneal dystrophy,disease,faers,FG3433,UBIAD1,gene,MalaCards
FD03731,cornelia de lange syndrome,disease,faers,FG2369,NIPBL,gene,MalaCards
FD03731,cornelia de lange syndrome,disease,faers,FG1353,HDAC8,gene,MalaCards
FD03731,cornelia de lange syndrome,disease,faers,FG1655,KMT2A,gene,MalaCards
FD03731,cornelia de lange syndrome,disease,faers,FG3221,TAF6,gene,MalaCards
FD03738,coronary artery disease,disease,faers,FG1907,MEF2A,gene,MalaCards
FD03763,cortical dysplasia,disease,faers,FG3402,TSC2,gene,MalaCards
FD03763,cortical dysplasia,disease,faers,FG2278,MTOR,gene,MalaCards
FD03763,cortical dysplasia,disease,faers,FG3401,TSC1,gene,MalaCards
FD03780,costello syndrome,disease,faers,FG1423,HRAS,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG0696,CTNNB1,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG1490,IGF1,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG1895,MCM6,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG1674,KRT8,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG1662,KRT14,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG2702,PRL,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG2715,PROP1,gene,MalaCards
FD03807,craniopharyngioma,disease,faers,FG1209,GH1,gene,MalaCards
FD03809,craniosynostosis,disease,faers,FG3423,TWIST1,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2710,PRNP,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2709,PRND,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG0923,ENO2,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2247,MSMB,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG0185,APOE,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG0687,CST3,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2940,SERPINA3,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG1871,MAPT,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2897,S100B,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG3086,SNCA,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG0188,APP,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG3084,SNAP25,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG1443,HSPB1,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2776,PVALB,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG0673,CRYAB,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG3375,TPPP3,gene,MalaCards
FD03817,creutzfeldt-jakob disease,disease,faers,FG2353,NES,gene,MalaCards
FD03843,cryptococcosis,disease,faers,FG2930,SELL,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1482,IFNG,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1506,IL10,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1789,LMLN,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1539,IL4,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG2569,PGD,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1541,IL5,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1265,GPI,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1512,IL13,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1157,G6PD,gene,MalaCards
FD03883,cutaneous leishmaniasis,disease,faers,FG1049,FCER2,gene,MalaCards
FD03885,cutaneous lupus erythematosus,disease,faers,FG0727,CXCR3,gene,MalaCards
FD03885,cutaneous lupus erythematosus,disease,faers,FG2929,SELE,gene,MalaCards
FD03895,cutis laxa,disease,faers,FG0914,ELN,gene,MalaCards
FD03895,cutis laxa,disease,faers,FG1041,FBLN5,gene,MalaCards
FD03901,cyclic neutropenia,disease,faers,FG0908,ELANE,gene,MalaCards
FD03901,cyclic neutropenia,disease,faers,FG0679,CSF3,gene,MalaCards
FD03901,cyclic neutropenia,disease,faers,FG0678,CSF2,gene,MalaCards
FD03901,cyclic neutropenia,disease,faers,FG1536,IL3,gene,MalaCards
FD03901,cyclic neutropenia,disease,faers,FG0676,CSF1,gene,MalaCards
FD03902,cyclic vomiting syndrome,disease,faers,FG2264,MT-TL1,gene,MalaCards
FD03903,cyclitis,disease,faers,FG0796,DEK,gene,MalaCards
FD03915,cystathionine beta-synthase deficiency,disease,faers,FG0411,CBS,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0559,CFTR,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1051,FCGR2A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1880,MBL2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0560,CFTR-AS1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2938,SERPINA1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2895,S100A8,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0964,EPHX1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3195,STX1A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0846,DNASE1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2619,PLG,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2896,S100A9,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0798,DERL1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3060,SLC9A3R1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0594,CLCA1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0793,DEFB1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3061,SLC9A3R2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0843,DNAJC5,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0908,ELANE,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0723,CXCL8,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1316,GUCY2C,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3473,VCP,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3141,SPINK1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2290,MUC5AC,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2723,PRSS1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0377,CAMP,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0321,BPI,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0596,CLCN2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2235,MPO,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1253,GOPC,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0380,CANX,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2491,P2RY2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3065,SLPI,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2700,PRKG2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2966,SFTPD,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0175,APEX1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2846,RNASE3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2728,PRTN3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0795,DEFB4A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0597,CLCN3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0704,CTSG,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3059,SLC9A3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0013,ABCC1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1314,GUCA2A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3308,TLR4,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3474,VDAC1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0083,ADORA2B,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0022,ABCF2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0008,ABCB1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0089,ADRB2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2822,REG3A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3484,VIP,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0914,ELN,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1827,LTF,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0996,EZR,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1813,LPO,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2968,SGK1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2727,PRSS8,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1613,KCNQ1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1516,IL17A,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0725,CXCR1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0427,CCL17,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0478,CD4,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2577,PI3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0067,ADCY10,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0598,CLCN4,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2292,MUC6,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1305,GSN,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2289,MUC4,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1442,HSPA8,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1103,FN1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0599,CLCN5,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG2965,SFTPC,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1395,HMOX1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1661,KRT13,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1447,HSPG2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3080,SMPD1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1595,JUN,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1523,IL1R1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG3154,SRC,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0531,CDKN3,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0828,DMBT1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1578,ITGAM,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0357,CA4,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1416,HP,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0165,ANXA1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1604,KCNJ1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1665,KRT18,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0794,DEFB103B,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0406,CAV1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1440,HSPA5,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0168,ANXA5,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1798,LNX1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1351,HDAC2,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0952,ENTPD1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG0081,ADORA1,gene,MalaCards
FD03920,cystic fibrosis,disease,faers,FG1547,IL9,gene,MalaCards
FD03931,cystinosis,disease,faers,FG0698,CTNS,gene,MalaCards
FD03932,cystinuria,disease,faers,FG3040,SLC3A1,gene,MalaCards
FD03932,cystinuria,disease,faers,FG3057,SLC7A9,gene,MalaCards
FD03932,cystinuria,disease,faers,FG3041,SLC3A2,gene,MalaCards
FD03932,cystinuria,disease,faers,FG3053,SLC7A10,gene,MalaCards
FD03932,cystinuria,disease,faers,FG3056,SLC7A7,gene,MalaCards
FD03932,cystinuria,disease,faers,FG2478,OTC,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG2794,RAG1,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG3374,TPO,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG0694,CTLA4,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1170,GAD2,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG2763,PTPN22,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG2768,PTPRN,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1516,IL17A,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG0114,AIRE,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG3274,TG,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG3350,TNFSF13B,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1169,GAD1,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG3404,TSHR,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1482,IFNG,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1559,INS,gene,MalaCards
FD03975,cytomegalovirus infection,disease,faers,FG1122,FOXP3,gene,MalaCards
